muni_code;muni_name;uf_code;uf_acr;tipo_regiao;bioma;altitude;koppen;pop22;prop_esgot;prop_abast;prop_residuo
1502954;Eldorado Do Caraj√°s;15;PA;n„o metropolitana;amazonia;152,43;Am;30264;7,63;91,16;32,12
1503002;Faro;15;PA;n„o metropolitana;amazonia;130,55;Af;8728;2,11;76,32;38,01
1503044;Floresta Do Araguaia;15;PA;n„o metropolitana;amazonia;188,68;Aw;17896;1,22;68,61;27,91
1503077;Garraf√£o Do Norte;15;PA;n„o metropolitana;amazonia;81,84;Am;24716;1,12;80,5;29,82
1503093;Goian√©sia Do Par√°;15;PA;n„o metropolitana;amazonia;109,41;Am;23806;8,68;85,42;61,92
1503101;Gurup√°;15;PA;n„o metropolitana;amazonia;18,85;Am;31945;5,47;39,19;35,87
1503200;Igarap√©-A√ßu;15;PA;n„o metropolitana;amazonia;39,23;Am;35788;1,71;85,97;65,59
1503309;Igarap√©-Miri;15;PA;n„o metropolitana;amazonia;14,75;Af;66369;3,55;47,69;45,42
1503408;Inhangapi;15;PA;n„o metropolitana;amazonia;23,49;Am;10334;21,1;77,37;34,08
1503457;Ipixuna Do Par√°;15;PA;n„o metropolitana;amazonia;68,67;Am;29116;26,76;76,56;46,24
1503507;Irituia;15;PA;n„o metropolitana;amazonia;38,35;Am;30627;3,09;82,58;29,69
1503606;Itaituba;15;PA;n„o metropolitana;amazonia;202,82;Am;137170;20,9;85,42;76,45
1503705;Itupiranga;15;PA;n„o metropolitana;amazonia;158,83;Am;53873;9,05;83,72;47,21
1503754;Jacareacanga;15;PA;n„o metropolitana;amazonia;218,46;Am;24742;2,62;68,44;35,13
1503804;Jacund√°;15;PA;n„o metropolitana;amazonia;103,85;Am;36184;15,85;91,29;80,21
1503903;Juruti;15;PA;n„o metropolitana;amazonia;62,04;Am;57837;3,21;68,2;51,32
1504000;Limoeiro Do Ajuru;15;PA;n„o metropolitana;amazonia;10,74;Af;29617;6,45;24,73;25,17
1504059;M√£e Do Rio;15;PA;n„o metropolitana;amazonia;48,24;Am;34566;42,39;90,17;83,69
1504109;Magalh√£es Barata;15;PA;n„o metropolitana;amazonia;24,3;Am;8090;50,7;93,51;37,51
1504208;Marab√°;15;PA;metropolitana;amazonia;202,81;Am;271321;32,98;91,19;78,53
1504307;Maracan√£;15;PA;n„o metropolitana;amazonia;21,09;Am;25929;43,68;80,26;29,98
1504406;Marapanim;15;PA;n„o metropolitana;amazonia;22,97;Am;30867;2,6;88,6;57,38
1504422;Marituba;15;PA;metropolitana;amazonia;18,74;Af;123890;19,13;89,79;89,35
1504455;Medicil√¢ndia;15;PA;n„o metropolitana;amazonia;166,02;Am;26438;19,89;76,29;30,94
1504505;Melga√ßo;15;PA;n„o metropolitana;amazonia;24,69;Af;26770;4,05;21,93;24,06
1504604;Mocajuba;15;PA;n„o metropolitana;amazonia;22,41;Af;27265;32,04;76,1;64,16
1504703;Moju;15;PA;n„o metropolitana;amazonia;45,17;Af;81364;6,07;81,69;35,9
1504752;Moju√≠ Dos Campos;15;PA;n„o metropolitana;amazonia;125;Af;22845;0;0;0
1504802;Monte Alegre;15;PA;n„o metropolitana;amazonia;265,69;Am;59890;17,97;79,98;37,36
1504901;Muan√°;15;PA;n„o metropolitana;amazonia;10,98;Af;60117;2,65;51,5;42,72
1504950;Nova Esperan√ßa Do Piri√°;15;PA;n„o metropolitana;amazonia;97,34;Am;21132;4,47;81,75;51,58
1504976;Nova Ipixuna;15;PA;n„o metropolitana;amazonia;107,2;Aw;13318;2,56;87,59;46,86
1505007;Nova Timboteua;15;PA;n„o metropolitana;amazonia;34,55;Am;12737;11,98;90,57;63,03
1505031;Novo Progresso;15;PA;n„o metropolitana;amazonia;337,02;Am;33636;1,43;92,51;76,6
1505064;Novo Repartimento;15;PA;n„o metropolitana;amazonia;153,68;Am;60438;15,76;78,96;48,21
1505106;√ìbidos;15;PA;n„o metropolitana;amazonia;259,62;Am;58121;1,92;63,34;44,5
1505205;Oeiras Do Par√°;15;PA;n„o metropolitana;amazonia;23,84;Af;33886;4,46;67,95;40,44
1505304;Oriximin√°;15;PA;n„o metropolitana;amazonia;230,51;Af;76140;37,76;54,63;57,93
1505403;Our√©m;15;PA;n„o metropolitana;amazonia;56,98;Am;17836;12,99;87,5;61,61
1505437;Ouril√¢ndia Do Norte;15;PA;n„o metropolitana;amazonia;361,53;Am;26570;33,78;93,28;75,31
1505486;Pacaj√°;15;PA;n„o metropolitana;amazonia;115,17;Am;43527;11,53;79,89;29,49
1505494;Palestina Do Par√°;15;PA;n„o metropolitana;amazonia;160,31;Aw;6872;0,45;89,34;38,57
1505502;Paragominas;15;PA;n„o metropolitana;amazonia;115,81;Am;104883;12,96;93,23;87,66
1505536;Parauapebas;15;PA;n„o metropolitana;amazonia;341,77;Am;271577;46,63;93,58;95,6
1505551;Pau D'arco;15;PA;n„o metropolitana;amazonia;265,31;Am;6772;0,85;70,6;43,8
1505601;Peixe-Boi;15;PA;n„o metropolitana;amazonia;29,71;Am;8315;35,72;90,31;49,8
1505635;Pi√ßarra;15;PA;n„o metropolitana;amazonia;178,97;Aw;12794;3,03;85,84;38,77
1505650;Placas;15;PA;n„o metropolitana;amazonia;201,28;Af;18602;1,51;76,47;29,8
1505700;Ponta De Pedras;15;PA;n„o metropolitana;amazonia;7,28;Am;24913;21,93;67,32;41,01
1505809;Portel;15;PA;n„o metropolitana;amazonia;52,81;Af;67288;11,37;62,51;47,25
1505908;Porto De Moz;15;PA;n„o metropolitana;amazonia;55,24;Am;40709;12,99;60,63;25
1506005;Prainha;15;PA;n„o metropolitana;amazonia;102,02;Am;35655;4,99;62,85;22,23
1506104;Primavera;15;PA;n„o metropolitana;amazonia;26,58;Am;10700;40,24;92,36;52,72
1506112;Quatipuru;15;PA;n„o metropolitana;amazonia;13,1;Am;11534;41,64;78,66;60,2
1506138;Reden√ß√£o;15;PA;n„o metropolitana;amazonia;251,51;Am;91227;10,19;90,25;81,4
1506161;Rio Maria;15;PA;n„o metropolitana;amazonia;240,35;Am;17965;9,37;91,21;69,12
1506187;Rondon Do Par√°;15;PA;n„o metropolitana;amazonia;203,37;Aw;35182;3,35;84,44;72,53
1506195;Rur√≥polis;15;PA;n„o metropolitana;amazonia;190,51;Af;41975;6,12;79,87;34,9
1506203;Salin√≥polis;15;PA;n„o metropolitana;amazonia;17,49;Am;44451;48,57;91,51;79,79
1506302;Salvaterra;15;PA;n„o metropolitana;amazonia;6,57;Am;24701;5,35;96,2;37,04
1506351;Santa B√°rbara Do Par√°;15;PA;metropolitana;amazonia;23,31;Am;21089;10,23;92,87;52,55
1506401;Santa Cruz Do Arari;15;PA;n„o metropolitana;amazonia;5,3;Am;6820;12,46;84,54;64,02
1506500;Santa Izabel Do Par√°;15;PA;metropolitana;amazonia;29,02;Am;68963;11,05;91,57;74,45
1506559;Santa Luzia Do Par√°;15;PA;n„o metropolitana;amazonia;60,59;Am;20341;23,08;84,67;49,84
1506583;Santa Maria Das Barreiras;15;PA;n„o metropolitana;amazonia;234,3;Aw;17639;16,24;88,49;30,57
1506609;Santa Maria Do Par√°;15;PA;n„o metropolitana;amazonia;42,37;Am;24583;5;89,74;66,94
1506708;Santana Do Araguaia;15;PA;n„o metropolitana;amazonia;237,95;Aw;44526;16,43;89,53;55,52
1506807;Santar√©m;15;PA;metropolitana;amazonia;80,83;Am;351220;40,29;79,65;75,65
1506906;Santar√©m Novo;15;PA;n„o metropolitana;amazonia;28,97;Am;6116;43,57;85,65;55,72
1507003;Santo Ant√¥nio Do Tau√°;15;PA;n„o metropolitana;amazonia;23,63;Am;28282;10,57;93,45;60,17
1507102;S√£o Caetano De Odivelas;15;PA;n„o metropolitana;amazonia;14,93;Am;15226;6,72;90,23;47,84
1507151;S√£o Domingos Do Araguaia;15;PA;n„o metropolitana;amazonia;160,61;Aw;20970;9,93;94,05;57,9
1507201;S√£o Domingos Do Capim;15;PA;n„o metropolitana;amazonia;39,37;Am;30144;7,84;68,9;40,92
1507300;S√£o F√©lix Do Xingu;15;PA;n„o metropolitana;amazonia;287,95;Am;81161;22,18;89,01;49,26
1507409;S√£o Francisco Do Par√°;15;PA;n„o metropolitana;amazonia;41,54;Am;14912;38,5;87,26;49,33
1507458;S√£o Geraldo Do Araguaia;15;PA;n„o metropolitana;amazonia;189,49;Aw;24243;24,37;88,13;61,57
1507466;S√£o Jo√£o Da Ponta;15;PA;n„o metropolitana;amazonia;25,45;Am;4264;22,52;89,56;73,34
1507474;S√£o Jo√£o De Pirabas;15;PA;n„o metropolitana;amazonia;20,45;Am;20593;10,29;86,42;40,9
1507508;S√£o Jo√£o Do Araguaia;15;PA;n„o metropolitana;amazonia;125,93;Aw;13446;15,3;80,31;10,87
1507607;S√£o Miguel Do Guam√°;15;PA;n„o metropolitana;amazonia;30,52;Am;52810;8,65;74,15;55,13
1507706;S√£o Sebasti√£o Da Boa Vista;15;PA;n„o metropolitana;amazonia;17,55;Af;31336;3,26;36,59;41,64
1507755;Sapucaia;15;PA;n„o metropolitana;amazonia;202,2;Am;5295;2,78;91,95;74,13
1507805;Senador Jos√© Porf√≠rio;15;PA;n„o metropolitana;amazonia;169,41;Am;22651;6,53;75,41;43,49
1507904;Soure;15;PA;n„o metropolitana;amazonia;3,97;Am;24183;65,55;89,8;76,38
1507953;Tail√¢ndia;15;PA;n„o metropolitana;amazonia;59,97;Am;84206;5,66;95,47;85,61
1507961;Terra Alta;15;PA;n„o metropolitana;amazonia;36,7;Am;10404;0,73;94,06;67,17
1507979;Terra Santa;15;PA;n„o metropolitana;amazonia;44,71;Am;18804;12,5;85,35;74,23
1508001;Tom√©-A√ßu;15;PA;n„o metropolitana;amazonia;54,38;Af;76055;2,84;87,73;61,21
1508035;Tracuateua;15;PA;n„o metropolitana;amazonia;25;Am;28015;0,83;73,92;32,7
1508050;Trair√£o;15;PA;n„o metropolitana;amazonia;169,96;Af;18924;1,47;77,05;49,34
1508084;Tucum√£;15;PA;n„o metropolitana;amazonia;244,83;Am;34812;32,68;90,09;66,08
1508100;Tucuru√≠;15;PA;n„o metropolitana;amazonia;102,65;Am;90232;16,04;94,34;92,3
1508126;Ulian√≥polis;15;PA;n„o metropolitana;amazonia;154,7;Aw;56562;10,02;85,58;69,34
1508159;Uruar√°;15;PA;n„o metropolitana;amazonia;198,48;Af;48511;3,09;79,56;51,8
1508209;Vigia;15;PA;n„o metropolitana;amazonia;16,94;Am;49096;7,61;90,41;70,66
1508308;Viseu;15;PA;n„o metropolitana;amazonia;36,62;Am;58095;19,58;77,74;18,91
1508357;Vit√≥ria Do Xingu;15;PA;n„o metropolitana;amazonia;93,31;Am;15104;28,22;80,48;18,78
1508407;Xinguara;15;PA;n„o metropolitana;amazonia;226,83;Am;56127;14,77;88,12;79,26
1600055;Serra Do Navio;16;AP;n„o metropolitana;amazonia;175,51;Am;4744;50,26;94,59;87,7
1600105;Amap√°;16;AP;n„o metropolitana;amazonia;32,98;Am;7944;36,18;81,05;82,73
1600154;Pedra Branca Do Amapari;16;AP;n„o metropolitana;amazonia;197,59;Am;12365;23,21;80,68;62,8
1600204;Cal√ßoene;16;AP;n„o metropolitana;amazonia;95,17;Am;10613;12,11;87;73,42
1600212;Cutias;16;AP;n„o metropolitana;amazonia;11,38;Am;4388;0,77;73,84;65,31
1600238;Ferreira Gomes;16;AP;n„o metropolitana;amazonia;98,46;Am;6689;7,37;84,81;74,13
1600253;Itaubal;16;AP;n„o metropolitana;amazonia;11,97;Am;5477;18,04;68,46;59,71
1600279;Laranjal Do Jari;16;AP;n„o metropolitana;amazonia;262,66;Am;35038;10,48;91,8;86,35
1600303;Macap√°;16;AP;metropolitana;amazonia;16,71;Am;478448;28,16;95,07;95,88
1600402;Mazag√£o;16;AP;n„o metropolitana;amazonia;113,18;Am;22105;5,9;62,42;38,17
1600501;Oiapoque;16;AP;n„o metropolitana;amazonia;103,18;Am;27778;28;84,3;74,45
1600535;Porto Grande;16;AP;n„o metropolitana;amazonia;108,91;Am;17923;23,9;84,51;67,02
1600550;Pracu√∫ba;16;AP;n„o metropolitana;amazonia;100,62;Am;3803;2,24;95,26;69,79
1600600;Santana;16;AP;metropolitana;amazonia;24,21;Am;114995;16,26;92,9;93,27
1600709;Tartarugalzinho;16;AP;n„o metropolitana;amazonia;61,16;Am;10511;12,18;81,57;48,9
1600808;Vit√≥ria Do Jari;16;AP;n„o metropolitana;amazonia;42,23;Am;11447;13,73;67,54;88,06
1700251;Abreul√¢ndia;17;TO;n„o metropolitana;cerrado;226,69;Aw;2463;14,61;60,52;56,71
1700301;Aguiarn√≥polis;17;TO;n„o metropolitana;cerrado;218,41;Aw;4787;32,75;93,34;78,9
1700350;Alian√ßa Do Tocantins;17;TO;n„o metropolitana;cerrado;274,66;Aw;4932;21,05;98,72;79
1700400;Almas;17;TO;n„o metropolitana;cerrado;462,3;Aw;9044;30,97;93,41;58,44
1700707;Alvorada;17;TO;n„o metropolitana;cerrado;269,73;Aw;8821;6,77;97,22;90,83
1701002;Anan√°s;17;TO;n„o metropolitana;amazonia;175,77;Aw;10368;30,3;95,42;72,65
1701051;Angico;17;TO;n„o metropolitana;cerrado;296,39;Aw;3062;1,19;89,55;51,9
1701101;Aparecida Do Rio Negro;17;TO;metropolitana;cerrado;379,23;Aw;4965;2,16;92,8;73,52
1701309;Aragominas;17;TO;n„o metropolitana;amazonia;220,28;Aw;6914;13,24;79,42;41,34
1701903;Araguacema;17;TO;n„o metropolitana;cerrado;194,6;Aw;5913;21,99;93,49;45,9
1702000;Aragua√ßu;17;TO;n„o metropolitana;cerrado;268,85;Aw;8666;2,22;99,65;67,76
1702109;Aragua√≠na;17;TO;metropolitana;amazonia;239,27;Aw;186867;16,33;97,76;91,99
1702158;Araguan√£;17;TO;n„o metropolitana;amazonia;194,39;Aw;4316;39,77;97,27;78,46
1702208;Araguatins;17;TO;n„o metropolitana;cerrado;152,34;Aw;31719;1,86;88,74;61,33
1702307;Arapoema;17;TO;n„o metropolitana;amazonia;190,96;Aw;5443;11,81;97,45;75,52
1702406;Arraias;17;TO;n„o metropolitana;cerrado;484,43;Aw;10253;25,8;80,34;62,33
1702554;Augustin√≥polis;17;TO;n„o metropolitana;amazonia;157,88;Aw;17471;9,71;94,03;73,99
1702703;Aurora Do Tocantins;17;TO;n„o metropolitana;cerrado;530,04;Aw;3338;2,26;89,32;62,53
1702901;Axix√° Do Tocantins;17;TO;n„o metropolitana;cerrado;232,97;Aw;10267;28,14;97,96;67,99
1703008;Baba√ßul√¢ndia;17;TO;n„o metropolitana;cerrado;249,48;Aw;8218;21,64;81,18;46,08
1703057;Bandeirantes Do Tocantins;17;TO;n„o metropolitana;amazonia;283,55;Aw;3548;2,19;83,72;53,45
1703073;Barra Do Ouro;17;TO;n„o metropolitana;cerrado;204,13;Aw;4643;14,2;87,18;57,98
1703107;Barrol√¢ndia;17;TO;metropolitana;cerrado;363,77;Aw;4875;23,53;98,28;82,44
1703206;Bernardo Say√£o;17;TO;n„o metropolitana;amazonia;190,72;Aw;4217;14,21;96,73;61,98
1703305;Bom Jesus Do Tocantins;17;TO;n„o metropolitana;cerrado;260,91;Aw;4087;27,81;93,15;62,86
1703602;Brasil√¢ndia Do Tocantins;17;TO;n„o metropolitana;cerrado;264,51;Aw;1947;5,08;98,69;67,38
1703701;Brejinho De Nazar√©;17;TO;metropolitana;cerrado;278,92;Aw;4753;10,02;89,66;75,5
1703800;Buriti Do Tocantins;17;TO;n„o metropolitana;amazonia;131,59;Aw;10346;20,68;98,33;57,54
1703826;Cachoeirinha;17;TO;n„o metropolitana;cerrado;244,52;Aw;1964;17,5;90,53;33,75
1703842;Campos Lindos;17;TO;n„o metropolitana;cerrado;369,34;Aw;8661;9,51;89,54;51,91
1703867;Cariri Do Tocantins;17;TO;n„o metropolitana;cerrado;282,18;Aw;3555;24,67;97,67;59,03
1703883;Carmol√¢ndia;17;TO;n„o metropolitana;amazonia;240,68;Aw;2203;51,35;98,19;77,41
1703891;Carrasco Bonito;17;TO;n„o metropolitana;amazonia;128,18;Aw;3343;32,2;92,75;74,52
1703909;Caseara;17;TO;n„o metropolitana;cerrado;188,26;Aw;4764;6,41;95,45;56,45
1704105;Centen√°rio;17;TO;n„o metropolitana;cerrado;285,01;Aw;2133;26,21;98,43;56,41
1704600;Chapada De Areia;17;TO;n„o metropolitana;cerrado;252,08;Aw;1358;2,86;94,71;52,64
1705102;Chapada Da Natividade;17;TO;n„o metropolitana;cerrado;345,71;Aw;3118;44,87;95,15;46,92
1705508;Colinas Do Tocantins;17;TO;n„o metropolitana;cerrado;303,17;Aw;33967;31,32;98,51;93,52
1705557;Combinado;17;TO;n„o metropolitana;cerrado;522,43;Aw;4751;11,41;93,18;66,46
1705607;Concei√ß√£o Do Tocantins;17;TO;n„o metropolitana;cerrado;360,9;Aw;3891;7,95;91,62;61,23
1706001;Couto Magalh√£es;17;TO;n„o metropolitana;cerrado;193,45;Aw;5254;31,59;90,21;44,26
1706100;Cristal√¢ndia;17;TO;n„o metropolitana;cerrado;244,65;Aw;6331;6,53;98,76;80,88
1706258;Crix√°s Do Tocantins;17;TO;n„o metropolitana;cerrado;262,73;Aw;1411;30,61;98,98;54,7
1706506;Darcin√≥polis;17;TO;n„o metropolitana;cerrado;294;Aw;6357;45,86;85,12;62,08
1707009;Dian√≥polis;17;TO;n„o metropolitana;cerrado;531,04;Aw;17658;15,37;93,95;84,46
1707108;Divin√≥polis Do Tocantins;17;TO;n„o metropolitana;cerrado;225,65;Aw;7065;6,73;98,92;67,29
1707207;Dois Irm√£os Do Tocantins;17;TO;n„o metropolitana;cerrado;265,77;Aw;6735;16,61;83,69;39,56
1707306;Duer√©;17;TO;n„o metropolitana;cerrado;243,55;Aw;4284;14,38;98,34;61,2
1707405;Esperantina;17;TO;n„o metropolitana;amazonia;102,2;Aw;7510;19,05;94,89;40,1
1707553;F√°tima;17;TO;metropolitana;cerrado;314,61;Aw;3445;54,4;99,03;80,32
1707652;Figueir√≥polis;17;TO;n„o metropolitana;cerrado;261,12;Aw;5185;56,46;99,31;72,26
1707702;Filad√©lfia;17;TO;n„o metropolitana;cerrado;218,08;Aw;10590;8,11;86,11;53,16
1708205;Formoso Do Araguaia;17;TO;n„o metropolitana;cerrado;205,39;Aw;20471;18,16;97,77;70,23
1708254;Fortaleza Do Taboc√£o;17;TO;n„o metropolitana;cerrado;310,86;Aw;3458;2,32;93,17;87,64
1708304;Goianorte;17;TO;n„o metropolitana;cerrado;248,31;Aw;4779;9,7;93,32;52,69
1709005;Goiatins;17;TO;n„o metropolitana;cerrado;259,42;Aw;12798;8,63;82,78;37,49
1709302;Guara√≠;17;TO;n„o metropolitana;cerrado;303,46;Aw;26444;23,75;95,4;89,4
1709500;Gurupi;17;TO;n„o metropolitana;cerrado;284,27;Aw;83817;42,85;99,18;95,76
1709807;Ipueiras;17;TO;metropolitana;cerrado;289;Aw;1597;81,66;96,72;68,53
1710508;Itacaj√°;17;TO;n„o metropolitana;cerrado;267,61;Aw;6780;39,36;89,95;65,42
1710706;Itaguatins;17;TO;n„o metropolitana;cerrado;210,73;Aw;5187;26,05;88,27;49,19
1710904;Itapiratins;17;TO;n„o metropolitana;cerrado;224,13;Aw;3936;0,19;80,98;52,51
1711100;Itapor√£ Do Tocantins;17;TO;n„o metropolitana;amazonia;316,24;Aw;2407;2,55;97,05;61,93
1711506;Ja√∫ Do Tocantins;17;TO;n„o metropolitana;cerrado;383,14;Aw;3475;0,7;93,69;49,52
1711803;Juarina;17;TO;n„o metropolitana;cerrado;184,98;Aw;2240;18,88;92,77;49,12
1711902;Lagoa Da Confus√£o;17;TO;n„o metropolitana;cerrado;187,22;Aw;16117;5,9;89,44;68,52
1711951;Lagoa Do Tocantins;17;TO;n„o metropolitana;cerrado;328,52;Aw;3501;28,92;94,44;65,96
1712009;Lajeado;17;TO;metropolitana;cerrado;418,91;Aw;3652;40,08;91,88;78,9
1712157;Lavandeira;17;TO;n„o metropolitana;cerrado;559,72;Aw;1625;23,27;75,92;57,14
1712405;Lizarda;17;TO;n„o metropolitana;cerrado;365,52;Aw;2994;52,56;79,69;23,28
1712454;Luzin√≥polis;17;TO;n„o metropolitana;cerrado;245,64;Aw;2989;0,14;83,63;70,98
1712504;Marian√≥polis Do Tocantins;17;TO;n„o metropolitana;cerrado;196,82;Aw;4460;12,17;98,58;51,61
1712702;Mateiros;17;TO;n„o metropolitana;cerrado;582,57;Aw;2076;11,87;83,63;62,05
1712801;Mauril√¢ndia Do Tocantins;17;TO;n„o metropolitana;cerrado;203,83;Aw;3234;16;88,71;51,06
1713205;Miracema Do Tocantins;17;TO;metropolitana;cerrado;276,6;Aw;19561;13,9;96,1;84,61
1713304;Miranorte;17;TO;metropolitana;cerrado;335,58;Aw;13027;2,22;97,1;86,81
1713601;Monte Do Carmo;17;TO;metropolitana;cerrado;403,97;Aw;5874;19,41;88,64;42,23
1713700;Monte Santo Do Tocantins;17;TO;n„o metropolitana;cerrado;285,04;Aw;2290;14,73;90,96;51,16
1713809;Palmeiras Do Tocantins;17;TO;n„o metropolitana;cerrado;248,77;Aw;5359;1,07;84,09;48,94
1713957;Muricil√¢ndia;17;TO;n„o metropolitana;amazonia;190,7;Aw;3722;15,54;88,57;55,77
1714203;Natividade;17;TO;n„o metropolitana;cerrado;382,58;Aw;8643;34,86;88,87;72,6
1714302;Nazar√©;17;TO;n„o metropolitana;cerrado;265,28;Aw;4664;1,88;92,65;40,31
1714880;Nova Olinda;17;TO;n„o metropolitana;cerrado;268,42;Aw;10353;7,39;95,05;64,07
1715002;Nova Rosal√¢ndia;17;TO;n„o metropolitana;cerrado;312,87;Aw;3334;1,93;98,78;73,31
1715101;Novo Acordo;17;TO;n„o metropolitana;cerrado;312,26;Aw;3828;33,49;93,58;74,81
1715150;Novo Alegre;17;TO;n„o metropolitana;cerrado;584,14;Aw;1845;17,71;84,62;74,89
1715259;Novo Jardim;17;TO;n„o metropolitana;cerrado;626,48;Aw;2235;27,83;88,38;80,13
1715507;Oliveira De F√°tima;17;TO;metropolitana;cerrado;310,81;Aw;1172;8,77;98,74;73,04
1715705;Palmeirante;17;TO;n„o metropolitana;cerrado;219,72;Aw;4947;6,34;77,59;16,29
1715754;Palmeir√≥polis;17;TO;n„o metropolitana;cerrado;456,07;Aw;7262;9,95;93,53;76,42
1716109;Para√≠so Do Tocantins;17;TO;metropolitana;cerrado;333,33;Aw;51494;19,57;99,44;94,73
1716208;Paran√£;17;TO;n„o metropolitana;cerrado;404,86;Aw;10492;1,11;66,91;48,79
1716307;Pau D'arco;17;TO;n„o metropolitana;amazonia;212,13;Aw;4017;12,77;92,35;52,37
1716505;Pedro Afonso;17;TO;n„o metropolitana;cerrado;262,09;Aw;14675;52,24;96,98;85,31
1716604;Peixe;17;TO;n„o metropolitana;cerrado;271,04;Aw;9431;21,22;95,75;50,72
1716653;Pequizeiro;17;TO;n„o metropolitana;amazonia;224,26;Aw;4893;26,29;89,44;48,15
1716703;Colm√©ia;17;TO;n„o metropolitana;amazonia;330,97;Aw;8476;44,83;93,95;72,67
1717008;Pindorama Do Tocantins;17;TO;n„o metropolitana;cerrado;480,34;Aw;4128;24,02;94,69;64,06
1717206;Piraqu√™;17;TO;n„o metropolitana;amazonia;198,93;Aw;2278;0,46;88,53;35,57
1717503;Pium;17;TO;n„o metropolitana;cerrado;192,32;Aw;7132;18,76;93,04;57,52
1717800;Ponte Alta Do Bom Jesus;17;TO;n„o metropolitana;cerrado;504,72;Aw;4222;1,67;62,29;41,65
1717909;Ponte Alta Do Tocantins;17;TO;n„o metropolitana;cerrado;394,14;Aw;7284;3,01;89,5;59,41
1718006;Porto Alegre Do Tocantins;17;TO;n„o metropolitana;cerrado;451,95;Aw;2869;5,29;85,75;68,12
1718204;Porto Nacional;17;TO;metropolitana;cerrado;302,54;Aw;71101;65,04;94,22;83,92
1718303;Praia Norte;17;TO;n„o metropolitana;cerrado;154,36;Aw;8808;19,89;96,18;37,88
1718402;Presidente Kennedy;17;TO;n„o metropolitana;cerrado;283,02;Aw;2963;18,22;91,73;82,62
1718451;Pugmil;17;TO;metropolitana;cerrado;297,08;Aw;2185;1,39;98,61;82,06
1718501;Recursol√¢ndia;17;TO;n„o metropolitana;cerrado;346,23;Aw;3380;13,18;70,76;51,83
1718550;Riachinho;17;TO;n„o metropolitana;amazonia;174,21;Aw;3962;2,43;91,3;35,74
1718659;Rio Da Concei√ß√£o;17;TO;n„o metropolitana;cerrado;630,69;Aw;1747;40,84;88,08;91,39
1718709;Rio Dos Bois;17;TO;n„o metropolitana;cerrado;242,71;Aw;2737;2,93;82,34;53,75
1718758;Rio Sono;17;TO;n„o metropolitana;cerrado;289,6;Aw;5600;3,33;88,03;38,93
1718808;Sampaio;17;TO;n„o metropolitana;amazonia;122,27;Aw;4203;19,96;95,59;66,5
1718840;Sandol√¢ndia;17;TO;n„o metropolitana;cerrado;238,78;Aw;4631;4,01;75,69;60,01
1718865;Santa F√© Do Araguaia;17;TO;n„o metropolitana;amazonia;194,68;Aw;7919;27;93,85;71,84
1718881;Santa Maria Do Tocantins;17;TO;n„o metropolitana;cerrado;260,37;Aw;2557;12,87;84,31;61,76
1718899;Santa Rita Do Tocantins;17;TO;n„o metropolitana;cerrado;242,41;Aw;2177;39,34;90,24;39,49
1718907;Santa Rosa Do Tocantins;17;TO;n„o metropolitana;cerrado;287,71;Aw;4701;34,28;89,39;45,33
1719004;Santa Tereza Do Tocantins;17;TO;n„o metropolitana;cerrado;333,4;Aw;2715;1,81;93,95;64,29
1720002;Santa Terezinha Do Tocantins;17;TO;n„o metropolitana;cerrado;304,25;Aw;2560;0,44;87,26;61,93
1720101;S√£o Bento Do Tocantins;17;TO;n„o metropolitana;cerrado;210,34;Aw;5387;3,6;84,56;50,52
1720150;S√£o F√©lix Do Tocantins;17;TO;n„o metropolitana;cerrado;444,33;Aw;1780;68,41;82,31;60
1720200;S√£o Miguel Do Tocantins;17;TO;n„o metropolitana;cerrado;161,65;Aw;14103;0,26;89,63;56,63
1720259;S√£o Salvador Do Tocantins;17;TO;n„o metropolitana;cerrado;352,71;Aw;2481;16,71;92,01;66,34
1720309;S√£o Sebasti√£o Do Tocantins;17;TO;n„o metropolitana;amazonia;114,67;Aw;4100;4,17;82,67;54,13
1720499;S√£o Val√©rio;17;TO;n„o metropolitana;cerrado;320,48;Aw;4399;5,35;93,9;56,73
1720655;Silvan√≥polis;17;TO;metropolitana;cerrado;338,5;Aw;5126;0,84;96,05;70,08
1720804;S√≠tio Novo Do Tocantins;17;TO;n„o metropolitana;cerrado;207,49;Aw;10830;12,54;96,23;41,47
1720853;Sucupira;17;TO;n„o metropolitana;cerrado;274,39;Aw;1576;0,91;97,64;57,72
1720903;Taguatinga;17;TO;n„o metropolitana;cerrado;478,35;Aw;13986;12,67;80,05;62,79
1720937;Taipas Do Tocantins;17;TO;n„o metropolitana;cerrado;393,17;Aw;2023;64,46;80,9;71,65
1720978;Talism√£;17;TO;n„o metropolitana;cerrado;281,96;Aw;2661;28,5;99,5;47
1721000;Palmas;17;TO;metropolitana;cerrado;409,91;Aw;334454;68,76;99,17;96,99
1721109;Tocant√≠nia;17;TO;metropolitana;cerrado;315,55;Aw;8518;21,73;81,94;48,64
1721208;Tocantin√≥polis;17;TO;n„o metropolitana;cerrado;223,05;Aw;23847;5,31;93,82;80,61
1721257;Tupirama;17;TO;n„o metropolitana;cerrado;229,54;Aw;1803;25,31;83,89;58,79
1721307;Tupiratins;17;TO;n„o metropolitana;cerrado;222,51;Aw;1861;49,69;97,21;50,15
1722081;Wanderl√¢ndia;17;TO;n„o metropolitana;cerrado;281,35;Aw;11586;0,72;92,38;58,56
