muni_code;muni_name;uf_code;uf_acr;tipo_regiao;bioma;altitude;koppen;pop22
2306553;Itarema;23;CE;n„o metropolitana;caatinga;31,18;As;42698
2306603;Itatira;23;CE;n„o metropolitana;caatinga;466,67;BSh;20444
2306702;Jaguaretama;23;CE;n„o metropolitana;caatinga;144,87;As;17255
2306801;Jaguaribara;23;CE;n„o metropolitana;caatinga;116,77;BSh;10344
2306900;Jaguaribe;23;CE;n„o metropolitana;caatinga;180,31;BSh;32945
2307007;Jaguaruana;23;CE;n„o metropolitana;caatinga;43,62;As;30181
2307106;Jardim;23;CE;n„o metropolitana;caatinga;743,32;As;27335
2307205;Jati;23;CE;n„o metropolitana;caatinga;501,53;BSh;7821
2307254;Jijoca De Jericoacoara;23;CE;n„o metropolitana;caatinga;21,38;As;29472
2307304;Juazeiro Do Norte;23;CE;metropolitana;caatinga;406,64;As;269435
2307403;Juc√°s;23;CE;n„o metropolitana;caatinga;328,97;As;22926
2307502;Lavras Da Mangabeira;23;CE;n„o metropolitana;caatinga;281,15;As;30693
2307601;Limoeiro Do Norte;23;CE;n„o metropolitana;caatinga;90,15;As;59515
2307635;Madalena;23;CE;n„o metropolitana;caatinga;331,55;BSh;16127
2307650;Maracana√∫;23;CE;metropolitana;caatinga;95,52;As;231121
2307700;Maranguape;23;CE;metropolitana;caatinga;198,38;As;93155
2307809;Marco;23;CE;n„o metropolitana;caatinga;70,21;As;25790
2307908;Martin√≥pole;23;CE;n„o metropolitana;caatinga;61,33;As;10846
2308005;Massap√™;23;CE;n„o metropolitana;caatinga;168,66;As;37717
2308104;Mauriti;23;CE;n„o metropolitana;caatinga;490,31;As;45365
2308203;Meruoca;23;CE;n„o metropolitana;caatinga;672,51;As;15164
2308302;Milagres;23;CE;n„o metropolitana;caatinga;390,37;As;25761
2308351;Milh√£;23;CE;n„o metropolitana;caatinga;229,44;BSh;14135
2308377;Mira√≠ma;23;CE;n„o metropolitana;caatinga;105,69;As;14260
2308401;Miss√£o Velha;23;CE;n„o metropolitana;caatinga;555,31;As;36719
2308500;Momba√ßa;23;CE;n„o metropolitana;caatinga;372,56;BSh;37707
2308609;Monsenhor Tabosa;23;CE;n„o metropolitana;caatinga;577,88;BSh;17171
2308708;Morada Nova;23;CE;n„o metropolitana;caatinga;98,4;As;60940
2308807;Mora√∫jo;23;CE;n„o metropolitana;caatinga;95,28;As;8264
2308906;Morrinhos;23;CE;n„o metropolitana;caatinga;90,75;As;22311
2309003;Mucambo;23;CE;n„o metropolitana;caatinga;194,72;As;13670
2309102;Mulungu;23;CE;n„o metropolitana;caatinga;725,1;As;9851
2309201;Nova Olinda;23;CE;n„o metropolitana;caatinga;603,88;As;15437
2309300;Nova Russas;23;CE;n„o metropolitana;caatinga;271,99;As;30518
2309409;Novo Oriente;23;CE;n„o metropolitana;caatinga;453,33;BSh;27566
2309458;Ocara;23;CE;n„o metropolitana;caatinga;92,69;As;24483
2309508;Or√≥s;23;CE;n„o metropolitana;caatinga;232,76;BSh;19675
2309607;Pacajus;23;CE;metropolitana;caatinga;72,76;As;67168
2309706;Pacatuba;23;CE;metropolitana;caatinga;124,57;As;82432
2309805;Pacoti;23;CE;n„o metropolitana;caatinga;624,32;As;10467
2309904;Pacuj√°;23;CE;n„o metropolitana;caatinga;203,23;As;6136
2310001;Palhano;23;CE;n„o metropolitana;caatinga;51,3;As;9335
2310100;Palm√°cia;23;CE;n„o metropolitana;caatinga;350,95;As;10173
2310209;Paracuru;23;CE;metropolitana;caatinga;32,64;As;40046
2310258;Paraipaba;23;CE;metropolitana;caatinga;41,42;As;32278
2310308;Parambu;23;CE;n„o metropolitana;caatinga;546,87;BSh;31066
2310407;Paramoti;23;CE;n„o metropolitana;caatinga;164,04;BSh;10369
2310506;Pedra Branca;23;CE;n„o metropolitana;caatinga;523,67;BSh;37661
2310605;Penaforte;23;CE;n„o metropolitana;caatinga;511,77;BSh;8839
2310704;Pentecoste;23;CE;n„o metropolitana;caatinga;84,51;As;37853
2310803;Pereiro;23;CE;n„o metropolitana;caatinga;520,92;As;15279
2310852;Pindoretama;23;CE;metropolitana;caatinga;34,45;As;24329
2310902;Piquet Carneiro;23;CE;n„o metropolitana;caatinga;304,15;As;16926
2310951;Pires Ferreira;23;CE;n„o metropolitana;caatinga;193,73;As;10603
2311009;Poranga;23;CE;n„o metropolitana;caatinga;452,24;As;11742
2311108;Porteiras;23;CE;n„o metropolitana;caatinga;617,24;As;17060
2311207;Potengi;23;CE;n„o metropolitana;caatinga;568,02;BSh;9637
2311231;Potiretama;23;CE;n„o metropolitana;caatinga;162,82;As;5977
2311264;Quiterian√≥polis;23;CE;n„o metropolitana;caatinga;557,7;BSh;19624
2311306;Quixad√°;23;CE;n„o metropolitana;caatinga;201,72;As;80701
2311355;Quixel√¥;23;CE;n„o metropolitana;caatinga;244,17;BSh;15896
2311405;Quixeramobim;23;CE;n„o metropolitana;caatinga;245,53;BSh;78502
2311504;Quixer√©;23;CE;n„o metropolitana;caatinga;111,35;As;20863
2311603;Reden√ß√£o;23;CE;n„o metropolitana;caatinga;285,86;As;25813
2311702;Reriutaba;23;CE;n„o metropolitana;caatinga;259,64;As;18603
2311801;Russas;23;CE;n„o metropolitana;caatinga;65,52;As;72609
2311900;Saboeiro;23;CE;n„o metropolitana;caatinga;399,2;BSh;13755
2311959;Salitre;23;CE;n„o metropolitana;caatinga;686,89;BSh;16635
2312007;Santana Do Acara√∫;23;CE;n„o metropolitana;caatinga;86,82;As;28436
2312106;Santana Do Cariri;23;CE;n„o metropolitana;caatinga;773,57;As;16981
2312205;Santa Quit√©ria;23;CE;n„o metropolitana;caatinga;289,59;BSh;40239
2312304;S√£o Benedito;23;CE;n„o metropolitana;caatinga;775,92;As;47657
2312403;S√£o Gon√ßalo Do Amarante;23;CE;metropolitana;caatinga;42,24;As;60126
2312502;S√£o Jo√£o Do Jaguaribe;23;CE;n„o metropolitana;caatinga;71,79;BSh;5855
2312601;S√£o Lu√≠s Do Curu;23;CE;metropolitana;caatinga;52,76;As;10856
2312700;Senador Pompeu;23;CE;n„o metropolitana;caatinga;260,86;As;24256
2312809;Senador S√°;23;CE;n„o metropolitana;caatinga;85,52;As;7262
2312908;Sobral;23;CE;n„o metropolitana;caatinga;165,53;As;219030
2313005;Solon√≥pole;23;CE;n„o metropolitana;caatinga;201,88;BSh;18083
2313104;Tabuleiro Do Norte;23;CE;n„o metropolitana;caatinga;101,72;BSh;30655
2313203;Tamboril;23;CE;n„o metropolitana;caatinga;390,53;BSh;24812
2313252;Tarrafas;23;CE;n„o metropolitana;caatinga;408,12;As;7530
2313302;Tau√°;23;CE;n„o metropolitana;caatinga;489,2;BSh;56086
2313351;Teju√ßuoca;23;CE;n„o metropolitana;caatinga;188,98;BSh;17149
2313401;Tiangu√°;23;CE;n„o metropolitana;caatinga;591,26;As;81656
2313500;Trairi;23;CE;metropolitana;caatinga;43,37;As;58122
2313559;Tururu;23;CE;n„o metropolitana;caatinga;95,83;As;15432
2313609;Ubajara;23;CE;n„o metropolitana;caatinga;614,67;As;32778
2313708;Umari;23;CE;n„o metropolitana;caatinga;305,01;As;6874
2313757;Umirim;23;CE;n„o metropolitana;caatinga;108,89;As;17491
2313807;Uruburetama;23;CE;n„o metropolitana;caatinga;378,36;As;20259
2313906;Uruoca;23;CE;n„o metropolitana;caatinga;90,06;As;13651
2313955;Varjota;23;CE;n„o metropolitana;caatinga;166,54;As;18105
2314003;V√°rzea Alegre;23;CE;n„o metropolitana;caatinga;368,67;As;38825
2314102;Vi√ßosa Do Cear√°;23;CE;n„o metropolitana;caatinga;460,78;As;59470
2400109;Acari;24;RN;n„o metropolitana;caatinga;338,81;BSh;10589
2400208;A√ßu;24;RN;n„o metropolitana;caatinga;86,9;BSh;56482
2400307;Afonso Bezerra;24;RN;n„o metropolitana;caatinga;76,77;BSh;10838
2400406;√Ågua Nova;24;RN;n„o metropolitana;caatinga;304,44;As;2951
2400505;Alexandria;24;RN;n„o metropolitana;caatinga;346,08;As;13211
2400604;Almino Afonso;24;RN;n„o metropolitana;caatinga;293,27;As;4689
2400703;Alto Do Rodrigues;24;RN;n„o metropolitana;caatinga;38,51;BSh;12538
2400802;Angicos;24;RN;n„o metropolitana;caatinga;123,98;BSh;11641
2400901;Ant√¥nio Martins;24;RN;n„o metropolitana;caatinga;341,03;As;6577
2401008;Apodi;24;RN;n„o metropolitana;caatinga;126,04;As;36118
2401107;Areia Branca;24;RN;n„o metropolitana;caatinga;82,73;BSh;24076
2401206;Ar√™s;24;RN;n„o metropolitana;mata atlantica;66,03;As;13268
2401305;Augusto Severo;24;RN;n„o metropolitana;caatinga;158,74;BSh;10319
2401404;Ba√≠a Formosa;24;RN;n„o metropolitana;mata atlantica;35,55;As;8825
2401453;Bara√∫na;24;RN;n„o metropolitana;caatinga;99,83;As;26949
2401503;Barcelona;24;RN;n„o metropolitana;caatinga;163,82;BSh;4003
2401602;Bento Fernandes;24;RN;n„o metropolitana;caatinga;133,51;As;4796
2401651;Bod√≥;24;RN;n„o metropolitana;caatinga;484,61;BSh;2309
2401701;Bom Jesus;24;RN;n„o metropolitana;caatinga;115,81;As;9713
2401800;Brejinho;24;RN;n„o metropolitana;caatinga;113;As;12205
2401859;Cai√ßara Do Norte;24;RN;n„o metropolitana;caatinga;34,48;BSh;6282
2401909;Cai√ßara Do Rio Do Vento;24;RN;n„o metropolitana;caatinga;232,15;BSh;3274
2402006;Caic√≥;24;RN;n„o metropolitana;caatinga;228,69;BSh;61160
2402105;Campo Redondo;24;RN;n„o metropolitana;caatinga;482,79;As;10217
2402204;Canguaretama;24;RN;n„o metropolitana;mata atlantica;56,44;As;29377
2402303;Cara√∫bas;24;RN;n„o metropolitana;caatinga;126,87;BSh;19766
2402402;Carna√∫ba Dos Dantas;24;RN;n„o metropolitana;caatinga;459,7;BSh;7949
2402501;Carnaubais;24;RN;n„o metropolitana;caatinga;46,37;BSh;9704
2402600;Cear√°-Mirim;24;RN;metropolitana;caatinga;45,88;As;78486
2402709;Cerro Cor√°;24;RN;n„o metropolitana;caatinga;497,27;BSh;11002
2402808;Coronel Ezequiel;24;RN;n„o metropolitana;caatinga;513;As;5092
2402907;Coronel Jo√£o Pessoa;24;RN;n„o metropolitana;caatinga;517,4;As;4237
2403004;Cruzeta;24;RN;n„o metropolitana;caatinga;277,75;BSh;8008
2403103;Currais Novos;24;RN;n„o metropolitana;caatinga;419,31;BSh;41341
2403202;Doutor Severiano;24;RN;n„o metropolitana;caatinga;509,29;As;7049
2403251;Parnamirim;24;RN;metropolitana;caatinga;41,69;As;252950
2403301;Encanto;24;RN;n„o metropolitana;caatinga;280,51;As;6017
2403400;Equador;24;RN;n„o metropolitana;caatinga;526,9;BSh;5355
2403509;Esp√≠rito Santo;24;RN;n„o metropolitana;mata atlantica;97,71;As;10622
2403608;Extremoz;24;RN;metropolitana;caatinga;27,56;As;61381
2403707;Felipe Guerra;24;RN;n„o metropolitana;caatinga;74,73;BSh;5970
2403756;Fernando Pedroza;24;RN;n„o metropolitana;caatinga;220,35;BSh;2937
2403806;Flor√¢nia;24;RN;n„o metropolitana;caatinga;346,47;BSh;10199
2403905;Francisco Dantas;24;RN;n„o metropolitana;caatinga;265,96;As;2700
2404002;Frutuoso Gomes;24;RN;n„o metropolitana;caatinga;287,02;As;4122
2404101;Galinhos;24;RN;n„o metropolitana;caatinga;21,23;BSh;2105
2404200;Goianinha;24;RN;n„o metropolitana;mata atlantica;66,66;As;27079
2404309;Governador Dix-Sept Rosado;24;RN;n„o metropolitana;caatinga;77,02;BSh;11926
2404408;Grossos;24;RN;n„o metropolitana;caatinga;14,91;BSh;9742
2404507;Guamar√©;24;RN;n„o metropolitana;caatinga;22,57;BSh;15312
2404606;Ielmo Marinho;24;RN;n„o metropolitana;caatinga;78,99;As;11614
2404705;Ipangua√ßu;24;RN;n„o metropolitana;caatinga;43,25;BSh;14164
2404804;Ipueira;24;RN;n„o metropolitana;caatinga;232,7;BSh;2035
2404853;Itaj√°;24;RN;n„o metropolitana;caatinga;77,22;BSh;7298
2404903;Ita√∫;24;RN;n„o metropolitana;caatinga;140,59;As;5317
2405009;Ja√ßan√£;24;RN;n„o metropolitana;caatinga;627,02;As;10247
2405108;Janda√≠ra;24;RN;n„o metropolitana;caatinga;124,59;BSh;6570
2405207;Jandu√≠s;24;RN;n„o metropolitana;caatinga;161,98;BSh;4767
2405306;Janu√°rio Cicco;24;RN;n„o metropolitana;caatinga;126,56;As;9054
2405405;Japi;24;RN;n„o metropolitana;caatinga;312,77;BSh;5123
2405504;Jardim De Angicos;24;RN;n„o metropolitana;caatinga;161,69;BSh;2436
2405603;Jardim De Piranhas;24;RN;n„o metropolitana;caatinga;141,84;BSh;13969
2405702;Jardim Do Serid√≥;24;RN;n„o metropolitana;caatinga;240,41;BSh;11623
2405801;Jo√£o C√¢mara;24;RN;n„o metropolitana;caatinga;167,84;BSh;33191
2405900;Jo√£o Dias;24;RN;n„o metropolitana;caatinga;452;As;2076
2406007;Jos√© Da Penha;24;RN;n„o metropolitana;caatinga;316,85;As;5799
2406106;Jucurutu;24;RN;n„o metropolitana;caatinga;172,83;BSh;17779
2406155;Jundi√°;24;RN;n„o metropolitana;caatinga;106,87;As;3737
2406205;Lagoa D'anta;24;RN;n„o metropolitana;caatinga;154,73;As;6680
2406304;Lagoa De Pedras;24;RN;n„o metropolitana;caatinga;101,1;As;7340
2406403;Lagoa De Velhos;24;RN;n„o metropolitana;caatinga;147,37;BSh;2569
2406502;Lagoa Nova;24;RN;n„o metropolitana;caatinga;661,49;BSh;15584
2406601;Lagoa Salgada;24;RN;n„o metropolitana;caatinga;102,58;As;8334
2406700;Lajes;24;RN;n„o metropolitana;caatinga;251,86;BSh;9866
2406809;Lajes Pintadas;24;RN;n„o metropolitana;caatinga;388,93;As;4779
2406908;Lucr√©cia;24;RN;n„o metropolitana;caatinga;262,68;As;3490
2407005;Lu√≠s Gomes;24;RN;n„o metropolitana;caatinga;487,82;As;9083
2407104;Maca√≠ba;24;RN;metropolitana;caatinga;78,71;As;81584
2407203;Macau;24;RN;n„o metropolitana;caatinga;27,54;BSh;27395
2407252;Major Sales;24;RN;n„o metropolitana;caatinga;312,25;As;3924
2407302;Marcelino Vieira;24;RN;n„o metropolitana;caatinga;259,95;As;7896
2407401;Martins;24;RN;n„o metropolitana;caatinga;442,54;As;8178
2407500;Maxaranguape;24;RN;metropolitana;caatinga;29,28;As;10262
2407609;Messias Targino;24;RN;n„o metropolitana;caatinga;179,74;As;4283
2407708;Montanhas;24;RN;n„o metropolitana;caatinga;86,05;As;11459
2407807;Monte Alegre;24;RN;metropolitana;caatinga;86,18;As;22950
2407906;Monte Das Gameleiras;24;RN;n„o metropolitana;caatinga;341,77;As;2277
2408003;Mossor√≥;24;RN;n„o metropolitana;caatinga;55,03;BSh;264181
2408102;Natal;24;RN;metropolitana;mata atlantica;40,89;As;751932
2408201;N√≠sia Floresta;24;RN;metropolitana;mata atlantica;41,37;As;30952
2408300;Nova Cruz;24;RN;n„o metropolitana;caatinga;100,14;As;34252
2408409;Olho D'√°gua Do Borges;24;RN;n„o metropolitana;caatinga;170,66;As;3896
2408508;Ouro Branco;24;RN;n„o metropolitana;caatinga;242,16;BSh;4912
2408607;Paran√°;24;RN;n„o metropolitana;caatinga;342,39;As;3934
2408706;Para√∫;24;RN;n„o metropolitana;caatinga;110,24;BSh;3589
2408805;Parazinho;24;RN;n„o metropolitana;caatinga;109,63;BSh;4796
2408904;Parelhas;24;RN;n„o metropolitana;caatinga;368,37;BSh;21464
2408953;Rio Do Fogo;24;RN;n„o metropolitana;caatinga;27,63;As;10268
2409100;Passa E Fica;24;RN;n„o metropolitana;caatinga;159,04;As;10892
2409209;Passagem;24;RN;n„o metropolitana;caatinga;78,68;As;3119
2409308;Patu;24;RN;n„o metropolitana;caatinga;236,77;As;11001
2409332;Santa Maria;24;RN;n„o metropolitana;caatinga;103,5;As;4843
2409407;Pau Dos Ferros;24;RN;n„o metropolitana;caatinga;222,32;As;30403
2409506;Pedra Grande;24;RN;n„o metropolitana;caatinga;36,97;As;3611
2409605;Pedra Preta;24;RN;n„o metropolitana;caatinga;203,38;BSh;2450
2409704;Pedro Avelino;24;RN;n„o metropolitana;caatinga;128,85;BSh;6241
2409803;Pedro Velho;24;RN;n„o metropolitana;caatinga;80,65;As;13860
2409902;Pend√™ncias;24;RN;n„o metropolitana;caatinga;34,37;BSh;12273
2410009;Pil√µes;24;RN;n„o metropolitana;caatinga;270,62;As;2963
2410108;Po√ßo Branco;24;RN;n„o metropolitana;caatinga;104,16;As;12389
2410207;Portalegre;24;RN;n„o metropolitana;caatinga;534,4;As;7601
2410256;Porto Do Mangue;24;RN;n„o metropolitana;caatinga;50,71;BSh;5253
2410306;Serra Caiada;24;RN;n„o metropolitana;caatinga;158,43;BSh;9964
2410405;Pureza;24;RN;n„o metropolitana;caatinga;97,06;As;9358
2410504;Rafael Fernandes;24;RN;n„o metropolitana;caatinga;236,55;As;5432
2410603;Rafael Godeiro;24;RN;n„o metropolitana;caatinga;204,8;As;2931
2410702;Riacho Da Cruz;24;RN;n„o metropolitana;caatinga;185,23;As;2693
2410801;Riacho De Santana;24;RN;n„o metropolitana;caatinga;354,32;As;4134
2410900;Riachuelo;24;RN;n„o metropolitana;caatinga;161,94;BSh;7389
2411007;Rodolfo Fernandes;24;RN;n„o metropolitana;caatinga;191,94;As;4234
2411056;Tibau;24;RN;n„o metropolitana;caatinga;30,26;As;5389
2411106;Ruy Barbosa;24;RN;n„o metropolitana;caatinga;240,16;BSh;3203
2411205;Santa Cruz;24;RN;n„o metropolitana;caatinga;263,9;BSh;37232
2411403;Santana Do Matos;24;RN;n„o metropolitana;caatinga;206,13;BSh;12460
2411429;Santana Do Serid√≥;24;RN;n„o metropolitana;caatinga;323,4;BSh;2696
2411502;Santo Ant√¥nio;24;RN;n„o metropolitana;caatinga;105,04;As;22150
2411601;S√£o Bento Do Norte;24;RN;n„o metropolitana;caatinga;31,73;BSh;3252
2411700;S√£o Bento Do Trair√≠;24;RN;n„o metropolitana;caatinga;307,03;BSh;3788
2411809;S√£o Fernando;24;RN;n„o metropolitana;caatinga;156,39;BSh;3480
2411908;S√£o Francisco Do Oeste;24;RN;n„o metropolitana;caatinga;204,57;As;4172
2412005;S√£o Gon√ßalo Do Amarante;24;RN;metropolitana;caatinga;44,63;As;115467
2412104;S√£o Jo√£o Do Sabugi;24;RN;n„o metropolitana;caatinga;215,31;BSh;5956
2412203;S√£o Jos√© De Mipibu;24;RN;metropolitana;caatinga;70,59;As;47279
2412302;S√£o Jos√© Do Campestre;24;RN;n„o metropolitana;caatinga;195,22;BSh;13691
2412401;S√£o Jos√© Do Serid√≥;24;RN;n„o metropolitana;caatinga;224,75;BSh;4548
2412500;S√£o Miguel;24;RN;n„o metropolitana;caatinga;588,28;As;23494
2412559;S√£o Miguel Do Gostoso;24;RN;n„o metropolitana;caatinga;50,16;As;10250
2412609;S√£o Paulo Do Potengi;24;RN;n„o metropolitana;caatinga;113,06;BSh;16586
2412708;S√£o Pedro;24;RN;n„o metropolitana;caatinga;92,62;As;5786
2412807;S√£o Rafael;24;RN;n„o metropolitana;caatinga;85,82;BSh;7707
2412906;S√£o Tom√©;24;RN;n„o metropolitana;caatinga;289,1;BSh;9720
2413003;S√£o Vicente;24;RN;n„o metropolitana;caatinga;401,13;BSh;6311
2413102;Senador El√≥i De Souza;24;RN;n„o metropolitana;caatinga;135,24;As;5964
2413201;Senador Georgino Avelino;24;RN;n„o metropolitana;mata atlantica;15,35;As;4064
2413300;Serra De S√£o Bento;24;RN;n„o metropolitana;caatinga;348,92;As;5706
2413359;Serra Do Mel;24;RN;n„o metropolitana;caatinga;177,11;BSh;13110
2413409;Serra Negra Do Norte;24;RN;n„o metropolitana;caatinga;206,7;BSh;7593
2413508;Serrinha;24;RN;n„o metropolitana;caatinga;116,61;As;6444
2413557;Serrinha Dos Pintos;24;RN;n„o metropolitana;caatinga;389,78;As;4659
2413607;Severiano Melo;24;RN;n„o metropolitana;caatinga;178,08;As;5497
2413706;S√≠tio Novo;24;RN;n„o metropolitana;caatinga;250,43;BSh;4662
2413805;Taboleiro Grande;24;RN;n„o metropolitana;caatinga;197,74;As;2333
2413904;Taipu;24;RN;n„o metropolitana;caatinga;75,16;As;11438
2414001;Tangar√°;24;RN;n„o metropolitana;caatinga;196,17;BSh;13266
2414100;Tenente Ananias;24;RN;n„o metropolitana;caatinga;357,55;As;10262
2414159;Tenente Laurentino Cruz;24;RN;n„o metropolitana;caatinga;588,28;BSh;5892
2414209;Tibau Do Sul;24;RN;n„o metropolitana;mata atlantica;35,71;As;17210
2414308;Timba√∫ba Dos Batistas;24;RN;n„o metropolitana;caatinga;186,94;BSh;2336
2414407;Touros;24;RN;n„o metropolitana;caatinga;83,09;As;33008
